matchurl,home_team,away_team,event,player_name,team,minute,is_home,home_team_goals,away_team_goals,team_against
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Yellow Card","Nicolas David Gamarra Gamarra","S.V. Wevelgem City A",69,1,3,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Matisse Maelfait","K. VC Ardooie A",70,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Guillaume Tournicourt","K. VC Ardooie A",70,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Maxim Ver Eecke","K. VC Ardooie A",70,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Rune Babylon","K. VC Ardooie A",70,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Edouard Holvoet","K. VC Ardooie A",70,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Jordi Loncke","K. VC Ardooie A",70,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Noah Halleumieux","S.V. Wevelgem City A",74,1,3,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Rabah Mazbouh","S.V. Wevelgem City A",74,1,3,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Yellow Card","Gianluca Cardoen","K. VC Ardooie A",74,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Vusumuzi Nyoni","K. VC Ardooie A",82,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Clément Tournicourt","K. VC Ardooie A",82,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Gianluca Cardoen","K. VC Ardooie A",82,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Giovanni Franco Simoês","K. VC Ardooie A",82,0,3,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Goal","Medjon Hoxha","S.V. Wevelgem City A",84,1,4,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Yassin Amounan Battasse","S.V. Wevelgem City A",85,1,4,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Raul Eduardo Deleu","S.V. Wevelgem City A",85,1,4,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute In","Ahmad Hussein","S.V. Wevelgem City A",85,1,4,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Medjon Hoxha","S.V. Wevelgem City A",85,1,4,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Adan Lakhnigue","S.V. Wevelgem City A",85,1,4,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Substitute Out","Evert Masselis","S.V. Wevelgem City A",85,1,4,0,"K. VC Ardooie A"
"https://www.rbfa.be/nl/wedstrijd/7124509","S.V. Wevelgem City A","K. VC Ardooie A","Yellow Card","Glenn Maddens","K. VC Ardooie A",90,0,4,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Goal","Kenzie Vandeputte","K. RC Bissegem",11,1,1,0,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Goal","Kenzie Vandeputte","K. RC Bissegem",30,1,2,0,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Goal","Kenzie Vandeputte","K. RC Bissegem",47,1,3,0,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Goal","Kenzie Vandeputte","K. RC Bissegem",48,1,4,0,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Yellow Card","Gilles Hamers","K. RC Bissegem",55,1,4,0,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Penalty","Ibragim Akhtakhanov","K. SV Bredene A",55,0,4,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute In","Andres Dewaele","K. RC Bissegem",60,1,4,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute In","Yari Vercaemere","K. RC Bissegem",60,1,4,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute Out","Kenzie Vandeputte","K. RC Bissegem",60,1,4,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute Out","Gaëtan Tom Vercaemer","K. RC Bissegem",60,1,4,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Yellow Card","Alexys Marc Sézille","K. SV Bredene A",60,0,4,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Goal","Andres Dewaele","K. RC Bissegem",64,1,5,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Yellow Card","Kenji Verminck","K. SV Bredene A",65,0,5,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute In","Genc Hysenbegasi","K. SV Bredene A",70,0,5,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute Out","Asrab Magomadov","K. SV Bredene A",70,0,5,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute In","Elyas Barros Silva","K. RC Bissegem",75,1,5,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute Out","Gilles Hamers","K. RC Bissegem",75,1,5,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute In","Iker Wÿnrocx","K. SV Bredene A",75,0,5,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute Out","Mehdi Hossaini","K. SV Bredene A",75,0,5,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute In","Arne Derycke","K. RC Bissegem",78,1,5,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Substitute Out","Rutger Sturm","K. RC Bissegem",78,1,5,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Yellow Card","Natnael Habteab Hagos","K. SV Bredene A",80,0,5,1,"K. RC Bissegem"
"https://www.rbfa.be/nl/wedstrijd/7124510","K. RC Bissegem","K. SV Bredene A","Yellow Card","Yari Vercaemere","K. RC Bissegem",88,1,5,1,"K. SV Bredene A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Goal","Jerzy Mestdagh","K. FC Varsenare A",12,0,0,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Penalty","Seppe Jeroen Lecour","K.S.C. Wielsbeke",40,1,1,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Red Card","Gaëtan Deschepper","K. FC Varsenare A",40,0,1,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Goal","Simon Vandenabeele","K.S.C. Wielsbeke",43,1,2,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Goal","Seppe Jeroen Lecour","K.S.C. Wielsbeke",60,1,3,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute In","Lars Vandenbroucke","K.S.C. Wielsbeke",66,1,3,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute Out","Ian Maes","K.S.C. Wielsbeke",66,1,3,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute In","Rune Vandamme-Vinckier","K. FC Varsenare A",68,0,3,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute Out","Timon Bogaert","K. FC Varsenare A",68,0,3,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute In","Brent Ooghe","K. FC Varsenare A",72,0,3,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute Out","Robby Bollaert","K. FC Varsenare A",72,0,3,1,"K.S.C. Wielsbeke"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Goal","Seppe Jeroen Lecour","K.S.C. Wielsbeke",73,1,4,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute In","Charles Noppe","K.S.C. Wielsbeke",77,1,4,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute Out","Simon Vandenabeele","K.S.C. Wielsbeke",77,1,4,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute In","Arnaud De Brabant","K.S.C. Wielsbeke",83,1,4,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute In","Ilyes Sliti","K.S.C. Wielsbeke",83,1,4,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute Out","Seppe Jeroen Lecour","K.S.C. Wielsbeke",83,1,4,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Substitute Out","Dries Wysselinck","K.S.C. Wielsbeke",83,1,4,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124514","K.S.C. Wielsbeke","K. FC Varsenare A","Penalty","Alessio Van Den Broucke","K.S.C. Wielsbeke",89,1,5,1,"K. FC Varsenare A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Goal","Monir Bouhid","K. FC Marke A",37,0,0,1,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute In","Jonas Hanson","K. SV Moorsele A",46,1,0,1,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute Out","Simon Buyssens","K. SV Moorsele A",46,1,0,1,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Goal","Lucas Vantieghem","K. FC Marke A",49,0,0,2,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute In","Obie De Smet","K. SV Moorsele A",59,1,0,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute In","Simon Verhelst","K. SV Moorsele A",59,1,0,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute Out","Kevin Lefever","K. SV Moorsele A",59,1,0,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute Out","Gilles Soens","K. SV Moorsele A",59,1,0,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Goal","Gilles Bouckaert","K. SV Moorsele A",70,1,1,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Goal","Bjarne Vanderstraeten","K. SV Moorsele A",72,1,2,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute In","Rune Deprez","K. SV Moorsele A",74,1,2,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute Out","Rune Six","K. SV Moorsele A",74,1,2,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute In","Jannis Bourgeois","K. FC Marke A",76,0,2,2,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute In","Damien Kontogom","K. FC Marke A",76,0,2,2,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute In","Hannes Tieberghien","K. FC Marke A",76,0,2,2,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute Out","Monir Bouhid","K. FC Marke A",76,0,2,2,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute Out","Lander Denduyver","K. FC Marke A",76,0,2,2,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Substitute Out","Gerben Neirijnck","K. FC Marke A",76,0,2,2,"K. SV Moorsele A"
"https://www.rbfa.be/nl/wedstrijd/7124511","K. SV Moorsele A","K. FC Marke A","Yellow Card","Bjarne Vanderstraeten","K. SV Moorsele A",84,1,2,2,"K. FC Marke A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Yellow Card","Maarten Houthoofd","K. Eendr. Wervik A",22,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute In","Matteo Dujardin","K.R.C. Waregem A",32,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute Out","Kengi Callens","K.R.C. Waregem A",32,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Yellow Card","Ewoud Defevere","K. Eendr. Wervik A",53,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Yellow Card","Emiel Delmulle","K.R.C. Waregem A",54,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Yellow Card","Simon Verlinde","K. Eendr. Wervik A",57,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute In","Siebe Tyvaert","K.R.C. Waregem A",61,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute Out","Jarne Vanderpoorten","K.R.C. Waregem A",61,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute In","Tristan Prinsier","K. Eendr. Wervik A",65,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute Out","Aristote Madiani","K. Eendr. Wervik A",65,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute In","Robbe Debue","K.R.C. Waregem A",74,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute In","Obi Lein","K.R.C. Waregem A",74,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute Out","Emiel Delmulle","K.R.C. Waregem A",74,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute Out","Jörg Roger Dutoit","K.R.C. Waregem A",74,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute In","Geoffrey Coppin","K. Eendr. Wervik A",74,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Substitute Out","Yentl Dewilde","K. Eendr. Wervik A",74,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Yellow Card","Robbe Driessens","K.R.C. Waregem A",76,1,0,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124513","K.R.C. Waregem A","K. Eendr. Wervik A","Yellow Card","Valentin Mahieu","K. Eendr. Wervik A",83,0,0,0,"K.R.C. Waregem A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Own Goal","Pieter De Winter","FC Sp. Heestert A",31,0,0,1,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Yellow Card","Aymeric Cottenceau","KFC Aalbeke Sport A",37,1,0,1,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Goal","Kristi Kullaj","FC Sp. Heestert A",43,0,0,2,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Goal","August Laverge","FC Sp. Heestert A",53,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Yellow Card","Thijs Debuyck","KFC Aalbeke Sport A",60,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Nathan Bunga Mbuta","KFC Aalbeke Sport A",62,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Thibaut Millecamps","KFC Aalbeke Sport A",62,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","Aymeric Cottenceau","KFC Aalbeke Sport A",62,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","Mathias Deveugele","KFC Aalbeke Sport A",62,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Kenneth Deryckere","FC Sp. Heestert A",65,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","Aaron Balcaen","FC Sp. Heestert A",65,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Yellow Card","Jenci Dejonghe","FC Sp. Heestert A",75,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Yellow Card","Pieter De Winter","KFC Aalbeke Sport A",77,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Achraf Ettaj Taj","KFC Aalbeke Sport A",78,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Karel Van De Walle","KFC Aalbeke Sport A",78,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Jasper Vanneste","KFC Aalbeke Sport A",78,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","Jan De Winter","KFC Aalbeke Sport A",78,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","Pieter De Winter","KFC Aalbeke Sport A",78,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","Matéo Gregory Martin","KFC Aalbeke Sport A",78,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Yellow Card","Jens Dubois","KFC Aalbeke Sport A",80,1,0,3,"FC Sp. Heestert A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Yellow Card","Charles-Victor Otté","FC Sp. Heestert A",83,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Hannes Feys","FC Sp. Heestert A",88,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","Kristi Kullaj","FC Sp. Heestert A",88,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Yellow-Red Card","Charles-Victor Otté","FC Sp. Heestert A",88,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute In","Karim Tajeddine","FC Sp. Heestert A",90,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124516","KFC Aalbeke Sport A","FC Sp. Heestert A","Substitute Out","August Laverge","FC Sp. Heestert A",90,0,0,3,"KFC Aalbeke Sport A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Goal","Aristote Madiani","K. Eendr. Wervik A",10,1,1,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Goal","Aristote Madiani","K. Eendr. Wervik A",18,1,2,0,"S.V. Wevelgem City A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute In","Tibo Margo","S.V. Wevelgem City A",30,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute Out","Evert Masselis","S.V. Wevelgem City A",30,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Yellow Card","Tjardo Vanderghinste","S.V. Wevelgem City A",40,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute In","Noah Halleumieux","S.V. Wevelgem City A",46,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute Out","Jens Couckuyt","S.V. Wevelgem City A",46,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute In","Said Hafidh Khatib","S.V. Wevelgem City A",60,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute Out","Ahmad Hussein","S.V. Wevelgem City A",60,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute In","Raul Eduardo Deleu","S.V. Wevelgem City A",70,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute Out","Emiel Bridelance","S.V. Wevelgem City A",70,0,2,0,"K. Eendr. Wervik A"
"https://www.rbfa.be/nl/wedstrijd/7124515","K. Eendr. Wervik A","S.V. Wevelgem City A","Substitute In","Geoffrey Coppin","K. Eendr. Wervik A",75,1,2,0,"S.V. Wevelgem City A"
